2006-11-05,2Thess 2:1-12,,sermon_2Thess2v1-12_pt2_keele.mp3,,,
2006-11-12,2Thess 2:1-12,,sermon_2Thess2v1-12_pt1_keele.mp3,,,
2006-11-19,2Thess 2:13-3:5,,sermon_2Thess2v13-3v5_keele.mp3,,,
2006-11-26,2Thess 3:6-12,,sermon_2Thess3v6-12_keele.mp3,,,
2008-01-06,Rev 1:1-3,,sermon_Rev1v1-3_keele_0.mp3,,,mason
2008-01-13,Rev 1:1-6,,sermon_Rev1v1-6_keele.mp3,,,mason
2008-01-20,Rev 1:9-11,,sermon_Rev1v9-11_keele.mp3,,,mason
2008-01-27,Rev 1:12-20,,sermon_Rev1v12-20_keele.mp3,,,mason
2008-02-03,Rev 2:1-7,,sermon_Rev2v1-7_keele.mp3,,,mason
2008-02-10,Rev 2:8-11,,sermon_Rev2v8-11_keele.mp3,,,mason
2008-02-17,Rev 2:12-17,,sermon_Rev2v12-17_keele.mp3,,,mason
2008-02-24,Rev 2:18-29,,sermon_Rev2v18-29_keele.mp3,,,mason
2008-03-02,Rev 3:1-6,,sermon_Rev3v1-6_keele.mp3,,,mason
2008-03-09,Rev 3:7-13,,sermon_Rev3v7-13_keele.mp3,,,
2008-03-16,Rev 3:14-22,,sermon_Rev3v14-22_keele.mp3,,,mason
2008-03-23,Rev 4,,sermon_Rev4_keele.mp3,,,mason
2008-03-30,Rev 5:1-17,,sermon_Rev5v1-10_keele.mp3,,,mason
2008-04-06,Rev 5:1-10,,sermon_Rev5v1-7_keele.mp3,,,mason
2008-04-13,Rev 5:11-14,,sermon_Rev5v11-14_keele.mp3,Judges 1:1-2:5?,,mason
2008-04-20,Rev 6:1-11,,sermon_Rev6v1-11_keele.mp3,Judges 2:6-19,sermon_Judges2v1-5_keele_0.mp3,mason
2008-04-27,Rev 6:12-17,,sermon_Rev6v12-17_keele.mp3,Judges 2:20-3:6?,sermon_Judges2v6-19_keele_0.mp3,mason
2008-05-04,rev 7,,sermon_Rev7_keele.mp3,Judges 3:7-11,sermon_Judges2v16-3v6_keele_0.mp3,mason
2008-05-11,Rev 7:1-8,,sermon_Rev7v1-8_keele.mp3,Judges 3:12-30,sermon_Judges3v7-11_keele.mp3,mason
2008-05-18,Rev 7:9-17,,sermon_Rev7v9-17_keele.mp3,Judges 3:31-4:24,sermon_Judges3v12-30_keele.mp3,mason
2008-05-25,Rev 7:13-17,,sermon_Rev7v13-17_keele.mp3,Judges 5:1-23,sermon_Judges3v31-4v24_keele.mp3,mason
2008-06-01,Rev 8:1-5?,,,Judges 5:24-31,sermon_Judges5v1-23_keele.mp3,mason
2008-06-08,Rev 8:6-12,,sermon_Rev8v6-12_keele.mp3,Judges 6-7:23?,sermon_Judges5v24-31_keele.mp3,mason
2008-06-15,Rev 9?,,,Judges 7:24-8:32,sermon_Judges7v24-8v32_keele.mp3,
2008-06-22,Rev 10:1-7,,sermon_Rev10v1-7_keele.mp3,Judges 8:29-9:21,sermon_Judges8v29-9v21_keele.mp3,mason
2008-06-29,Rev 10:1-11:2,,sermon_Rev10v1-11v2_keele.mp3,Judges 9:22-57,sermon_Judges9v22-57_keele.mp3,mason
2008-07-06,Rev 11:3-6,,sermon_Rev11v3-6_keele.mp3,Judges 10:1-16,sermon_Judges10v1-16_keele.mp3,mason
2008-07-13,Rev 11:3-14,,sermon_Rev11v3-14_keele.mp3,Judges 10:17-11:11,sermon_Judges10v17-11v11_keele.mp3,mason
2008-07-20,Rev 11:15-19,,sermon_Rev11v15-19_keele.mp3,Judges 11:12-40,sermon_Judges11v12-40_keele.mp3,mason
2008-07-27,Rev 11:15-19,,sermon_Rev11v15-19_2_keele.mp3,Judges 12:1-7,sermon_Judges12v1-7_keele.mp3,mason
2008-08-03,Rev 12:1-12,,sermon_Rev12v1-12_keele.mp3,Judges 12:8-13:7,sermon_Judges12v8-13v7_keele.mp3,mason
2008-08-10,Rev 12:1-6,,sermon_Rev12v1-6_keele.mp3,Judges 14,sermon_Judges14_keele.mp3,mason
2008-08-17,Rev 12:7-12,,sermon_Rev12v7-12_keele.mp3,Judges 15,sermon_Judges15_keele.mp3,mason
2008-08-24,Rev 12:13-17,,sermon_Rev12v13-17_keele.mp3,Judges 16,sermon_Judges16_keele.mp3,mason
2008-08-31,Rev 13:1-10,,sermon_Rev13v1-10_keele.mp3,Judges 17,sermon_Judges17_keele.mp3,
2008-09-07,Rev 13:11-18,,sermon_Rev13v11-18_keele.mp3,Judges 18,sermon_Judges18_keele.mp3,mason
2008-09-14,Rev 14:1-13?,,,Judges 19:1-28,sermon_Judges19v1-28_keele.mp3,mason
2008-09-21,Rev 14:14-20,,sermon_Rev14v14-20_keele.mp3,Judges 19:27-20:48,sermon_Judges19v27-20v48_keele.mp3,mason
2008-09-28,isaiah 14:1-23,Rev 16:12-21,Judges 16,,,
2008-09-28,Rev 15:1-4,,sermon_Rev15v1-4_keele.mp3,,,
2008-09-28,Rev 15:1-4,,sermon_Rev15v1-4_keele.mp3,,,
2008-10-05,,Rev 17:1-10,,,,
2008-10-05,Rev 15:5-16:11,,sermon_Rev15v5-16v11_keele.mp3,,,
2008-10-12,,Rev. 17: 7-18,,,,
2008-10-12,Rev 16:12-21,,sermon_Rev16v12-21_keele.mp3,,,
2008-10-19,,Rev. 18:1-20,,,,
2008-10-19,Rev 17:1-10,,sermon_Rev17v1-10_keele.mp3,,,
2008-10-26,Jer 51:47-64 MISSING,Rev 18:20-19:3 MISSING,Malachi 2:10-16 MISSING,,,
2008-10-26,Rev 17:7-18,,sermon_Rev17v7-18_keele.mp3,,,
2008-11-02,Psalm 45 MISSING,Revelation 19:4-10 MISSING,Malachi 2:10-16 MISSING,,,
2008-11-02,Rev 18:1-20,,sermon_Rev18v1-20_keele.mp3,,,
2008-11-09,,,,,,
2008-11-09,Rev 19:11-16,,sermon_Rev19v11-16_keele.mp3,,,
2008-11-16,Isa 62 MISSING,Rev 19:11-16,Judges 18,,,
2008-11-16,Rev 19:11-21,,sermon_Rev19v11-21_keele.mp3,,,
2008-11-23,Ezek 39,Rev 19:17-21,,,,
2008-11-23,Rev 20:1-6,,sermon_Rev20v1-6_keele.mp3,,,
2008-11-30,,rev 20:1-6,,,,
2008-11-30,Rev 20:7-15,,sermon_Rev20v7-15_keele.mp3,,,
2008-12-07,,rev 20:7-15,,,,
2008-12-07,Rev 21:1-8,,sermon_Rev21v1-8_keele.mp3,,,
2008-12-14,,Rev. 21:1-4,,,,
2008-12-14,Rev 21:1-4,,sermon_Rev21v1-4_keele.mp3,,,
2008-12-21,Micah 7:1-20,Luke 1:57-80,Judges 20,,,
2008-12-21,Rev 21:9-21,,sermon_Rev21v9-21_keele.mp3,,,
2008-12-28,,,,,,
2008-12-28,Rev 22:1-5,,sermon_Rev22v1-5_keele.mp3,,,
2009-01-04,Isaiah 55,Rev 21:5-8,Malachi 4:4-6,,,
2009-01-04,Rev 22:6-21,,sermon_Rev22v6-21_keele.mp3,,,
2009-01-11,Isa 54,Rev 21:9-21,Judges 21,,,
2009-01-11,Rev 22:6-13,,sermon_Rev22v6-13_keele.mp3,,,
2009-01-18,,,,,,
2009-01-25,Ezekiel 47:1-12 MISSING,Rev 22:1-5,Jud 21:25,,,
2009-02-01,,Rev. 22: 6-13,,,,
2009-02-08,Isaiah 11:1-10 MISSING,Rev 22:6-21,Titus 1:5-9 MISSING,,,
2009-02-15,Isa 49 MISSING,Acts 1:1-8,1John 3:19-24 MISSING,sermon_Acts1v1-8_keele.mp3,,
2009-02-22,,Acts 1: 9-11,,sermon_Acts1v1-11_keele.mp3,,
2009-03-01,,Acts 1: 12-26,Ezra/Nehemiah,sermon_Acts1v12-26_keele.mp3,sermon_Ezra1_Ezra6v13-22_Nehemiah13v30-31_keele.mp3,
2009-03-08,,,Ezra 1:1-8,,sermon_Ezra1v1-8_keele.mp3,
2009-03-15,Haggai 2,Acts 2:1-13,Titus 1:10-16 MISSING,sermon_Acts2v1-13_keele_0.mp3,,
2009-03-22,Numbers 11:16-30,Acts 2:14-21,Titus 2:1-10 MISSING,,,
2009-03-29,Psalm 16,Acts 2:22-36,Ezra 1:5-2:70,,sermon_Ezra1v5-2v70_keele.mp3,
2009-04-05,Ps 110,Acts 2:22-36,Ezra 3,,sermon_Ezra3_keele_0.mp3,
2009-04-12,Ezekiel 37:1-14,Acts 2:22-41,Titus 2:11-14 MISSING,sermon_Acts2v22-41_keele.mp3,,
2009-04-19,Jer 32:36-44,Acts 2:37-41,Ezra 4,sermon_Acts2v37-41_keele.mp3,sermon_Ezra4_keele.mp3,
2009-04-26,,Acts 2: 41-47,,sermon_Acts2v41-47_keele.mp3,,
2009-05-03,Isaiah 35,Acts 3:1-10,Titus 3:1-7 MISSING,sermon_Acts3v1-10_keele.mp3,,
2009-05-10,,,,,,
2009-05-17,,,,,,
2009-05-24,,,,,,
2009-05-31,,,,,,
2009-06-07,,,,,,
2009-06-14,,,,,,
2009-06-21,,,,,,
2009-06-28,,,,,,
2009-07-05,Psalm 34,"1 Peter 2:1-3, 3:8-12",Ephesians 6:10-20,,,
2009-07-12,Exodus 17:1-7,Acts 4:32-5:11,Ezra 6:13-22 MISSING,,,
2009-07-19,Psalm 91,Acts 5:12-42,Ezra 7 MISSING,,,
2009-07-26,Exodus 18:10-27,Acts 6:1-7,Ezra 8 MISSING,,,
2009-08-02,Genesis 15,Acts 6:8-7:16,Ezra 9 MISSING,,,
2009-08-09,,,,,,
2009-08-16,Isaiah 66:1-6,Acts 7:44-60,Psalm 103,,,
2009-08-23,,Acts 8:1-25,,sermon_Acts8v1-25_keele.mp3,,
2009-08-30,Isaiah 56,Acts 8:26-40,,,,
2009-09-06,Isaiah 42:1-17,Acts 9:1-19,Nehemiah 1,,,
2009-09-13,,,,,,
2009-09-20,2 Kings 4:18-37,Acts 9:32-43,Neh 3,,,
2009-09-27,Lev 11:29-47,Acts 10:1-16,John 17:11-19,,,
2009-10-04,,,,,,
2009-10-11,Psalm 65,Acts 10:44-48,Nehemiah 5,,,
2009-10-18,Isa 49:1-7,Acts 11:1-17,Ezekiel 37:15-28,sermon_Acts11v1-17_keele.mp3,,
2009-10-25,Psalm 121,Acts 11:19-30,Nehemiah 6,sermon_Acts11v19-30_keele.mp3,sermon_Nehemiah6_keele.mp3,
2009-11-01,,,,,,
2009-11-08,,Acts 12:12-23,,sermon_Acts12v1-23_keele.mp3,,
2009-11-15,Isaiah 55,Acts 12:24--13:12,Eph 5:21-33,sermon_Acts12v24-13v12_keele.mp3,,
2009-11-22,Psalm 89:19-37,Acts 13:13-39,Isa 6:1-13,sermon_Acts13v13-39_keele.mp3,,
2009-11-29,Habakkuk 1:1-11,Acts 13:40-52,,sermon_Acts13v32-39_keele.mp3,,
2009-12-06,,,,,,
2009-12-13,,,,,,
2009-12-20,Isaiah 25,Acts 13:32-39,Nehemiah 7:1-8:12,sermon_Acts13v36-52_keele.mp3,sermon_Nehemiah7v1-8v12_keele.mp3,
2009-12-27,Psalm 147,Acts 14:1-18,Nehemiah 8:13-18,sermon_Acts14v1-18_keele.mp3,sermon_Nehemiah8v13-18_keele.mp3,
2010-01-03,,Acts 14:19-28,Nehemiah 9:1-37,sermon_Acts14v19-28_keele.mp3,sermon_Nehemiah9v1-37_keele.mp3,
2010-01-10,Psalm 133,Acts 15:1-11,,sermon_Acts15v1-11_keele.mp3,,
2010-01-17,Amos 9,Acts 15:12-21,1Thess.4:9-1 2,sermon_Acts15v12-21_keele.mp3,,
2010-01-24,Psalm 85,Acts 15:22-35,Nehemiah 10,sermon_Acts15v22-35_keele.mp3,sermon_Nehemiah9v36-10v39_keele.mp3,
2010-01-31,Psalm 33,Acts 15:36-16:10,,sermon_Acts15v36-16v10_keele.mp3,,
2010-02-07,Ezek 36:22-38,Acts 16:11-24,Ps 24,sermon_Acts16v11-24_keele.mp3,,
2010-02-14,Psalm 77,Acts 16:25-40,Nehemiah 11,sermon_Acts16v25-40_keele.mp3,sermon_Nehemiah11_keele.mp3,
2010-02-21,,Acts 17:1-9,Nehemiah 12:1-43,sermon_Acts17v1-9_keele.mp3,sermon_Nehemiah12v1-43_keele.mp3,
2010-02-28,Psalm 19,Acts 17:10-21,Hebrews 2:14-18,sermon_Acts17v10-21_keele.mp3,,
2010-03-07,Psalm 50,Acts 17:22-34,Neh 12:44-13:14,sermon_Acts17v22-34_keele.mp3,sermon_Nehemiah12v44-13v14_keele.mp3,
2010-03-14,,Acts 18:1-11,,sermon_Acts18v1-11_keele.mp3,,
2010-03-21,Psalm 28,Acts 18:5-22,1Corinthians 15:12-22,sermon_Acts18v5-22_keele.mp3,,
